feature,group,avgExpr,logFC,statistic,auc,pval,padj,pct_in,pct_out,TF.name,auc_TF_expr,combined_auc
MA1498.1,Mesothelial,0.858583727058001,0.918564798828839,9057093,0.723440031055603,4.2663980448702e-138,1.34292529176083e-137,100,100,HOXA7,0.499722991689751,0.361519616627232
MA0474.2,Myeloid,2.72259573591872,2.71007636974126,12353629,0.880366851916979,0,0,100,100,ERG,0.410397000078034,0.361299914994871
MA0076.2,EC,1.56845871132426,1.45044860206968,10930084,0.755851424125859,4.37020900916246e-208,1.25391381570585e-206,100,100,ELK4,0.477937502701301,0.361249742059935
MA1151.1,FB,0.873549992686592,1.19034718254819,19608265,0.76501548893536,0,0,100,100,RORC,0.472056985236743,0.361130905366239
MA0103.3,CM,1.65657370079783,2.41832579349437,24439171,0.896886088630398,0,0,100,100,ZEB1,0.402609858235446,0.361095180996828
MA0772.1,Endocardial,1.52326474103359,1.33238797244702,6688834,0.6649717700598,1.48343979769849e-61,5.82445310043721e-61,100,100,IRF7,0.542844571094991,0.360976315308389
MA0619.1,Adipo,0.652466771167898,0.603888966693495,929437,0.647391278606082,2.30103408003198e-08,9.92237817169859e-08,100,100,LIN54,0.557170022254495,0.360707013108317
MA0846.1,SMC,0.931603780081587,0.818254231836303,1771406,0.657939727814295,2.41204183066633e-16,4.49845801419271e-15,100,100,FOXC2,0.548169946511472,0.360662785403734
MA0655.1,FB,1.6061323229849,2.05043311677284,19466916,0.75950076469303,0,0,100,100,JDP2,0.474656219763413,0.360501761876616
MA0060.3,Lymphoid,1.19327369970375,1.16748979165968,1841006,0.773412346326282,1.23746482444192e-40,1.70953473895125e-39,100,100,NFYA,0.465752144206274,0.360218458657071
MA0113.3,CM,1.13058307218888,1.64805551476428,21264975,0.780397185017986,0,0,100,100,NR3C1,0.461537309763512,0.360182417320219
MA1125.1,Myeloid,1.93305655213496,1.79295671636321,10465532,0.745813838223279,1.3143816900631e-186,1.29016939577247e-185,100,100,ZNF384,0.482900530309752,0.360153897990373
MA0040.1,FB,0.824206330034392,0.980426343581389,18439839.5,0.719429425855988,1.19824133864318e-270,5.07890931038531e-270,100,100,Foxq1,0.500304628733731,0.359933871803001
MA0461.2,FB,0.7161297853049,0.920129440341566,18442758,0.719543290989107,6.30697714386456e-271,2.68857425675598e-270,100,100,Atoh1,0.5,0.359771645494554
MA0833.2,FB,1.70844042120984,2.12712259232327,20658901,0.806006000499392,0,0,100,100,ATF4,0.446282928618247,0.359706718386748
MA0750.2,EC,1.54485316386394,1.43173384013752,11048186,0.764018567662186,1.90584697657532e-221,6.46255383875087e-220,100,100,ZBTB7A,0.470585676621861,0.359536194614975
MA1418.1,Mesothelial,1.45533004669928,1.19790752896156,7943419,0.634484738982769,3.166562156536e-51,5.22622869198199e-51,100,100,IRF3,0.56625023563279,0.359277132954402
MA1647.1,FB,1.2005357112241,1.32842645848023,18961511,0.7397824136209,0,0,100,100,PRDM4,0.485537879615469,0.359192384486305
MA1464.1,CM,0.48418302871879,0.634520449921229,17819855,0.653965719660083,1.19707975301783e-142,2.09629459096549e-142,100,100,ARNT2,0.549243432205901,0.359186376411106
MA0910.2,Mesothelial,0.858583727058001,0.918564798828839,9057093,0.723440031055603,4.2663980448702e-138,1.34292529176083e-137,100,100,HOXD8,0.496398891966759,0.359114829820399
MA0093.3,Myeloid,0.761413576903042,0.981911263246319,9715742,0.692380935074024,4.4341893966939e-115,3.44573467701422e-114,100,100,USF1,0.518243966715518,0.358822242270962
MA0719.1,FB,0.652448108618197,0.871935639832749,18503331.5,0.721906563094978,9.60128554616841e-277,4.2634279865724e-276,100,100,RHOXF1,0.49702358843909,0.358804590507196
MA0114.4,Adipo,0.906109680918602,0.926072106460069,1018426,0.709375794492448,2.06177393623794e-15,2.40325524442735e-14,100,100,HNF4A,0.505767013892517,0.358778877308077
MA0763.1,Mesothelial,0.597798566074118,0.453645495951659,7622603.5,0.608859433458898,3.64897139427639e-34,5.33751501986311e-34,100,100,ETV3,0.589240008370955,0.358764337668056
MA1484.1,Lymphoid,3.10271306723081,2.85972433079267,2096447,0.880723904875213,4.2338844018867e-77,2.6320648031729e-75,100,100,ETS2,0.407350670148481,0.358763472866705
MA0676.1,FB,0.804151920869039,0.976420382853246,18382941.5,0.717209553200787,3.04497868235978e-265,1.2690246352181e-264,100,100,Nr2e1,0.500141546240519,0.358706294916313
MA0486.2,Adipo,1.25708099023812,1.13742651503229,1021836,0.711751000407477,9.9383584832055e-16,1.21541236532316e-14,100,100,HSF1,0.503904114121331,0.3586542573353
MA0473.3,EC,3.09728195876967,2.8598615718605,11819934,0.817387491896097,0,0,100,100,ELF1,0.438618559018023,0.358521323854822
MA0773.1,SMC,0.831392164093407,1.32174982601154,1811594,0.672866448047489,2.84569486648682e-19,7.58174417999704e-18,100,100,MEF2D,0.5328086621628,0.358509071998417
MA0897.1,Mesothelial,0.804043372512633,0.886933936209238,8974270,0.716824500698112,3.71296177998625e-130,1.10353366050587e-129,100,100,Hmx2,0.5,0.358412250349056
MA0868.2,Neuron,0.94006383991482,0.754351139091222,1102288,0.699222112481913,2.48659954444318e-15,3.71000652030922e-14,100,100,SOX8,0.512561776498954,0.358394528141081
MA0474.2,Lymphoid,2.89799977299112,2.63252017395271,2058126,0.864625133592789,7.1513196662838e-71,2.96382470613762e-69,100,100,ERG,0.414472258071021,0.358363131505161
MA1524.1,FB,0.640903435262174,0.879746987496858,18359554,0.716297091045289,4.89073220535649e-263,1.9937083197792e-262,100,100,MSGN1,0.500250319922594,0.358327848955029
MA0847.2,FB,0.987557659483356,1.13369428541394,18377140,0.716983207965292,1.07551557906863e-264,4.43278796676906e-264,100,100,FOXD2,0.499744647148788,0.358308520276221
MA0693.2,FB,0.69994125074478,0.854191293554073,18447019,0.719709533693311,2.46960400214237e-271,1.05880723310242e-270,100,100,VDR,0.497686296388776,0.358189572299517
MA1593.1,CM,0.485229394329444,0.779919323685574,18931687.5,0.694768539941391,4.89317152401786e-227,9.81265042182077e-227,100,100,ZNF317,0.515495003415366,0.358149710869976
MA0041.1,Adipo,1.5053657479179,1.34199199401017,1016581,0.708090675749566,3.04978410127163e-15,3.50021375315175e-14,100,100,Foxd3,0.505740545322203,0.358110164491152
MA0772.1,Myeloid,1.77180309413475,1.66237228554388,10153116,0.723549879154369,1.08676931096246e-154,9.53799889385876e-154,100,100,IRF7,0.494807290146743,0.358017754990377
MA0745.2,Mesothelial,0.966025200801131,1.26932721829802,8952698,0.715101425937819,3.96860987039256e-128,1.15197780673652e-127,100,100,SNAI2,0.500540038404151,0.357936895201779
MA0795.1,Adipo,0.44540764359973,0.43373800861958,873982,0.608764579480589,3.73435211557411e-05,9.94938099363673e-05,100,100,SMAD3,0.587772565326869,0.357815118561439
MA1557.1,FB,0.703714080231538,0.902064102760983,18591399,0.725342512250695,2.59043516308063e-285,1.19287940225812e-284,100,100,SMAD5,0.493012793002279,0.357603137848004
MA0761.2,Myeloid,5.64998135960018,5.64599842900764,12936751.5,0.921922391556947,0,0,100,100,ETV1,0.387497225164824,0.357242368545636
MA0637.1,Mesothelial,0.571012846160069,0.606079066880843,8268614,0.660459859355181,3.75233259899814e-72,7.36642136540161e-72,100,100,CENPB,0.540843789039161,0.357205612841928
MA0664.1,Myeloid,0.920154135738942,1.01073381788778,10360751,0.738346743403553,1.44574391524362e-175,1.38272430868172e-174,100,100,MLXIPL,0.483690596702694,0.357131376890356
MA0479.1,FB,0.686085612989253,0.872061976363544,18316121,0.714602554698961,5.7697767908154e-259,2.30173983205791e-258,100,100,FOXH1,0.499761423577515,0.357130790028482
MA0677.1,PC,0.96167613466991,1.01519393342523,5912317.5,0.749379912550844,7.85182642618899e-109,1.54143750366763e-107,100,100,Nr2f6,0.476379766662826,0.35698942788278
MA1500.1,Mesothelial,0.784041912943059,0.856663962405913,8956477,0.715403275535406,1.75540165505983e-128,5.11535013544779e-128,100,100,HOXB6,0.498937216242208,0.356941318786193
MA0865.1,Mesothelial,1.17196533952567,1.15077120602411,9070213,0.724487997904066,2.24139071004944e-139,7.2072304728314e-139,100,100,E2F8,0.492616067120999,0.356894428203867
MA0047.3,Endocardial,0.915417771376609,0.921797161981624,7182463,0.714045995834105,2.4421716308129e-102,1.68690744128373e-101,100,100,FOXA2,0.499774327495938,0.356861857369157
MA0865.1,FB,1.08559750473354,1.24213557537202,18961308,0.739774493585942,0,0,100,100,E2F8,0.482219170386092,0.356733442569804
MA0515.1,FB,0.673990994532104,0.624110136386919,16479073,0.642930217859484,5.19083074423966e-116,1.13558936516211e-115,100,100,Sox6,0.554358360123599,0.356413741246492
MA1122.1,Endocardial,0.77442983726878,0.745143664565362,6885469,0.68452027791718,1.52719966776707e-76,7.16535190034109e-76,100,100,TFDP1,0.520316838230791,0.35616742671073
MA0905.1,FB,0.698123339264634,0.885498865928416,18246051,0.711868777115391,1.83118321848011e-252,7.1521606334354e-252,100,100,HOXC10,0.499836956521739,0.355818322996209
MA0748.2,Mesothelial,0.663872659019225,0.693399105508075,8714222,0.696053030956557,8.97909590281977e-107,2.26297484577823e-106,100,100,YY2,0.511064277430053,0.355727839318811
MA1616.1,FB,0.930384363864922,1.09360955596498,18467039.5,0.720490632510378,2.98736767658279e-273,1.28819438539351e-272,100,100,Prdm15,0.493719607353538,0.355720352184926
MA0632.2,Adipo,0.541374771507993,0.566894225061745,951067,0.6624574674454,7.32682166089261e-10,3.9607311297289e-09,100,100,TCFL5,0.536813950329638,0.355616410024733
MA1113.2,FB,0.844022190584738,1.13606611013853,19364539.5,0.755506550610194,0,0,100,100,PBX2,0.47061173491682,0.355550248523686
MA1514.1,Mesothelial,0.661771418531552,0.699747578142489,8823254.5,0.704762058807554,2.71894498572196e-116,7.21826675924762e-116,100,100,KLF17,0.504480457654791,0.355538685964968
MA1107.2,FB,0.576866518432588,0.662354386222212,17719860,0.691339461281563,2.6780276644746e-206,8.9587831286908e-206,100,100,KLF9,0.513969283529448,0.35532724759052
MA0603.1,Myeloid,0.896856022220909,1.0079116394144,10342175,0.737022946595246,1.20807817325853e-173,1.12653289656358e-172,100,100,Arntl,0.482090795101182,0.355311978331918
MA0686.1,EC,0.922889436153817,0.890237159489298,10301483,0.712381587932748,5.05589410858229e-144,1.07762771571497e-142,100,100,SPDEF,0.498729411764706,0.355285650301707
MA0640.2,Lymphoid,2.09554490702087,1.52185737282301,1691206,0.710480900432202,9.16171195098115e-25,4.98878621564375e-24,100,100,ELF3,0.500044740981226,0.355272237828729
MA0056.2,Adipo,0.494592564510687,0.461477389771649,893633,0.622452313039602,3.44650493219989e-06,1.10822960319876e-05,100,100,MZF1,0.570747354013645,0.355263010667026
MA0050.2,Adipo,2.1399485362724,1.68023094546397,936567,0.652357618246597,7.65099180296949e-09,3.50161956135904e-08,100,100,IRF1,0.544546603838639,0.355239125504448
MA0707.1,Mesothelial,0.757059747242344,0.834963948577376,8884787.5,0.709677039301952,7.59473756751597e-122,2.10619859679067e-121,100,100,MNX1,0.499988178422746,0.35483013014903
MA0156.2,EC,1.19630358041723,1.07916554551502,10260074,0.709518018757834,3.21696949428994e-140,6.48610606146027e-139,100,100,FEV,0.5,0.354759009378917
MA0038.2,Adipo,0.852892540012165,0.859048213161023,1022246,0.712036582350339,9.09861707430558e-16,1.15043531142915e-14,100,100,GFI1,0.498230088495575,0.354758049436497
MA0882.1,Mesothelial,0.748708128530609,0.826787202872205,8881401,0.709406540846745,1.54734330505842e-121,4.25947640433056e-121,100,100,DLX6,0.499369742193765,0.35425616141321
MA1483.1,Lymphoid,3.16961148969432,2.97972835434408,2176616,0.914403151109408,5.40958552716306e-91,1.34518360108788e-88,100,100,ELF2,0.387413206697452,0.35425185698555
MA1651.1,Lymphoid,0.753998578664736,0.746984742517644,1686038,0.708309807559167,2.73451630600895e-24,1.42653787712075e-23,100,100,ZFP42,0.499745417515275,0.35397458050882
MA0032.2,Mesothelial,0.694331317264307,0.701680735944134,8316230,0.664263212210092,1.59593070907888e-75,3.23522910046969e-75,100,100,FOXC1,0.53285551796081,0.35395631800452
MA0794.1,Mesothelial,0.678483065123236,0.641751129743766,8154875,0.651374897359954,2.03952910583332e-64,3.79423619189939e-64,100,100,PROX1,0.543089689028618,0.353754990448265
MA1599.1,FB,0.688549771924468,0.85783580931693,19390530,0.756520568681919,0,0,100,100,ZNF682,0.467255766409688,0.353488598124163
MA1655.1,Adipo,0.576858058756391,0.581937428929955,921091,0.641577944715515,7.99208185943316e-08,3.19435682199425e-07,100,100,ZNF341,0.550654574709281,0.353287830290177
MA1514.1,FB,0.57958854655856,0.716654605197269,18133977.5,0.707496235057274,3.0810314570811e-242,1.17267829948087e-241,100,100,KLF17,0.499309942569993,0.353259904494934
MA0493.1,EC,1.0013331899604,0.93643759000064,10214382,0.706358265980896,4.4134610615397e-136,8.44215885104774e-135,100,100,Klf1,0.499858823529412,0.353079411823486
MA1606.1,Endocardial,0.97519400909253,0.987064948185186,7108068,0.70665000202807,1.60899084314474e-95,1.00866148654284e-94,100,100,Foxf1,0.499512020490666,0.352980170292774
MA0657.1,Mesothelial,0.774062364904314,0.76393412289617,8826288,0.705004361203501,1.45772735709684e-116,3.88380217283659e-116,100,100,KLF13,0.500671713202146,0.352975741338741
MA0083.3,CM,0.386711860032946,0.578792701911752,17613650,0.646398261831582,3.66333662258871e-129,6.19693678106844e-129,100,100,SRF,0.545239199082914,0.352441670569639
MA1487.1,FB,0.854775160043335,0.980549179844795,18068038,0.704923608726864,2.54551086500901e-236,9.59066214796325e-236,100,100,FOXE1,0.499962155497987,0.352435126880502
MA0613.1,Endocardial,0.912539545445925,0.915337797228079,7091476,0.705000505029216,4.95181653951882e-94,3.00329686055369e-93,100,100,FOXG1,0.499774327495938,0.352341153285273
MA1656.1,FB,0.673151371978686,0.896252104709986,18986555,0.740759504041949,0,0,100,100,ZNF449,0.475490691032804,0.352224248466023
MA0896.1,Mesothelial,0.736937474314701,0.82232646538798,8810892.5,0.703774637604757,3.42252255483681e-115,9.02191457918113e-115,100,100,Hmx1,0.500016973548422,0.351899264355268
MA0647.1,Mesothelial,0.875949375628161,0.927317044555812,9071538,0.724593832970698,1.66327300200521e-139,5.37143575539345e-139,100,100,GRHL1,0.485335852607297,0.351671365718823
MA1483.1,EC,0.973855085539325,0.827744251048367,9776308,0.676064001383066,1.35341490758779e-99,1.97970102168724e-98,100,100,ELF2,0.519817884773307,0.351430159170323
MA0101.1,Endocardial,1.3174677631655,1.22501697594086,7176626,0.713465709311546,8.53893638287656e-102,5.84407939598708e-101,100,100,REL,0.492254064689868,0.351206395425448
MA1581.1,Adipo,0.674268154091048,0.671024374769139,965207,0.672306561767543,6.47884456869973e-11,3.89775649052419e-10,100,100,ZBTB6,0.522325890789286,0.351163123758714
MA0752.1,Mesothelial,0.398572222821353,0.438618835019311,7794835,0.622616514423922,6.99192255469109e-43,1.08892990100199e-42,100,100,ZNF410,0.563703684178576,0.350971223011188
MA0109.1,Endocardial,0.367038122069088,0.450341253835852,6234604,0.619814403751373,2.68575036903686e-33,6.79176195017458e-33,100,100,HLTF,0.566238260059029,0.350962629539702
MA0468.1,FB,0.611117901108857,0.815543507343639,17985758,0.701713458597335,4.85100214521352e-229,1.80042169170611e-228,100,100,DUX4,0.50007077312026,0.35090639174966
MA1499.1,Mesothelial,0.482820085038363,0.545642649855658,8033385,0.64167082019381,1.19502821391955e-56,2.07323499438136e-56,100,100,HOXB4,0.546683568327119,0.350790893674941
MA0770.1,Adipo,1.16699136609108,1.05555732055962,997261,0.694633497368815,1.5986532604965e-13,1.52896837478255e-12,100,100,HSF2,0.504719415741137,0.350595012946211
MA1597.1,Adipo,0.730015590218363,0.682314028159812,954624,0.664935064935065,4.03178083090418e-10,2.22793222211446e-09,100,100,ZNF528,0.527153966976976,0.350523157262612
MA1516.1,Myeloid,0.551526212319443,0.504472923693417,9146618,0.651822982084631,2.15406547190555e-72,9.79837098805817e-72,100,100,KLF3,0.537556142531925,0.35039144786307
MA1116.1,Adipo,0.978784768321113,0.874757589494087,928630,0.646829169757569,2.60078308902876e-08,1.11504838184796e-07,100,100,RBPJ,0.541684863808758,0.35037757072766
MA0899.1,FB,0.645901425590192,0.81415054260067,17973662,0.701241533755735,5.57700920365646e-228,2.05962815144936e-227,100,100,HOXA10,0.499619565217391,0.350353990207417
MA1657.1,Adipo,0.622275479461793,0.628772237887833,961744,0.669894439162339,1.18840899666373e-10,7.03613580564397e-10,100,100,ZNF652,0.522941285049089,0.350315458862792
MA1607.1,Endocardial,0.917973289894538,0.923398523578411,7048455,0.700723563708839,3.14932339332605e-90,1.79343148963453e-89,100,100,Foxl2,0.499864596497563,0.350266901429653
MA1117.1,FB,0.797278060034472,0.968613299803167,18532298,0.723036689659478,1.50799758523671e-279,6.73632454243466e-279,100,100,RELB,0.484274438965011,0.350148187235963
MA0698.1,Adipo,1.41129456058019,1.31738693947022,946304,0.659139841118924,1.60852489475615e-09,8.3330525797784e-09,100,100,ZBTB18,0.531175100040748,0.350118671047187
MA1523.1,CM,0.283586769063354,0.438847012362414,16958798,0.622366037133298,7.96111425642012e-91,1.22706430481186e-90,100,100,MSANTD3,0.562438343870818,0.350042523206696
MA0037.3,CM,0.743577313059309,1.21645462074658,19851061.5,0.728508381233409,0,0,100,100,GATA3,0.480479551606334,0.350033380356485
MA0652.1,Lymphoid,1.66779535633929,1.38820253623457,1681455,0.706384475005545,7.14468512180652e-24,3.60130750058626e-23,100,100,IRF8,0.49545994568907,0.34998521362185
MA1562.1,Neuron,0.94646545098562,0.859254027478991,1103395,0.699924323590551,1.9864213910289e-15,3.08722991189075e-14,100,100,SOX14,0.499957816586518,0.349932636598127
MA0687.1,Endocardial,1.31829592619763,0.816765852428513,7034863,0.699372312310067,4.82265122293838e-89,2.70503594910679e-88,100,100,SPIC,0.500234967825265,0.349850486146307
MA0033.2,Adipo,0.775492763921348,0.733069754322439,976338,0.680059763245604,8.72052579587114e-12,6.3160313045824e-11,100,100,FOXL1,0.514420843302581,0.349836916904957
MA1517.1,Lymphoid,0.586049075621383,0.486095135963285,1530049,0.642778343516633,3.17435099615759e-12,8.33826001103368e-12,100,100,KLF6,0.544199258265949,0.349799497771167
MA0600.2,SMC,0.805773260438325,0.644608579753145,1685439.5,0.626009850862796,6.0733996004655e-11,6.97039400299579e-10,100,100,RFX2,0.558623813444968,0.349704010143091
MA1117.1,PC,0.9166435345074,0.916271545603052,5652372,0.716432098760738,1.89743105739276e-82,2.72208378618269e-81,100,100,RELB,0.4880348377037,0.349643823044418
MA0624.1,Mesothelial,1.03644977272687,0.962544091286647,7979357.5,0.637355345429682,2.33220965708715e-53,3.91853244186264e-53,100,100,NFATC1,0.548537439254666,0.349613269077271
MA0852.2,FB,0.786883836355727,0.956573533293037,18355666,0.716145400917632,1.13545921108944e-262,4.60354658409087e-262,100,100,FOXK1,0.488105531539686,0.349554531574602
MA0148.4,Adipo,0.820503069202295,0.787736565435912,994862,0.692962494732406,2.56745577247398e-13,2.36459506946369e-12,100,100,FOXA1,0.504004764342657,0.349256398855906
MA0526.3,Myeloid,0.789577467799809,1.00101944946294,9760518,0.69557184409043,7.30377841161923e-119,5.79640286709356e-118,100,100,USF2,0.502021932867339,0.349192321618377
MA1479.1,Mesothelial,0.661976941741692,0.750765340249304,8724588,0.69688102061747,1.16406313022834e-107,2.94369862762828e-107,100,100,DMRTC2,0.501066857409413,0.34918398298906
MA0869.1,Adipo,0.986812038005623,0.950876554601172,1013975,0.706275489059077,5.28077290897718e-15,5.96887362135906e-14,100,100,Sox11,0.494395280235988,0.349179268337172
MA1420.1,Adipo,0.989295787770973,0.845081307558704,963081,0.670825714912601,9.41167814773262e-11,5.61688951856683e-10,100,100,IRF5,0.520225818697259,0.348980856743582
MA0761.2,Endocardial,4.07214202975651,3.73140160935496,8377202,0.832821212499592,1.46784774872106e-244,4.38005768218365e-243,100,100,ETV1,0.418952304961296,0.348912366597365
MA0759.1,Mesothelial,0.988574591344102,0.88172389095195,8574741.5,0.684911953212114,3.38559657872477e-95,7.94231147084491e-95,100,100,ELK3,0.509156051209795,0.348727065523868
MA0848.1,Adipo,0.775492763921348,0.733069754322439,976338,0.680059763245604,8.72052579587114e-12,6.3160313045824e-11,100,100,FOXO4,0.512735909839691,0.3486910614531
MA0132.2,Mesothelial,0.729436284847838,0.80560498576566,8731226,0.697411234332416,3.13223930836025e-108,7.97491646428924e-108,100,100,PDX1,0.499953831948292,0.34867341904828
MA1569.1,Mesothelial,0.581769451689215,0.638749580105138,8654728.5,0.691300956589251,9.40671552618902e-102,2.31597682591981e-101,100,100,TFAP2E,0.503580819650656,0.348125902344498
MA0150.2,Myeloid,0.637511874933381,0.720466947930404,9206025,0.656056552120758,2.21519721209474e-76,1.09439544385608e-75,100,100,Nfe2l2,0.530577204911645,0.348088651688203
MA0033.2,FB,0.653406032193123,0.786363159624046,17508199.5,0.683081537345111,4.72653007852875e-189,1.47531022534831e-188,100,100,FOXL1,0.509513971253785,0.348039586782848
MA0899.1,Mesothelial,0.734761987826977,0.78996008226189,8702204,0.695093086933323,9.48913803926023e-106,2.37546878432488e-105,100,100,HOXA10,0.500633812266963,0.347987101991841
MA0157.2,FB,0.64547238117268,0.772241837232307,17446211,0.680663059084241,3.81808531047809e-184,1.16256801698639e-183,100,100,FOXO3,0.511123006336028,0.347902549061015
MA0660.1,SMC,0.712390164459882,1.26350961445593,1797933,0.66779244772138,3.00924042872088e-18,7.01529174945556e-17,100,100,MEF2B,0.52087820579248,0.347838532010881
MA1618.1,PC,0.987742761541592,0.952582991351585,5486334,0.695386960044808,1.53616455836629e-67,1.87865370580533e-66,100,100,Ptf1a,0.499955701249225,0.347662675248769
MA0442.2,FB,0.896820207648176,0.993592400361246,17948361,0.7002544164924,9.05233359718697e-226,3.27817517645703e-225,100,100,SOX10,0.496245259683511,0.347497934756796
